1981,MA01301,Boston,MA,566679,14071,100,531,4192,9248
1981,NY01401,Buffalo,NY,359167,3341,25,229,1353,1734
1981,NC06001,Charlotte,NC,316503,3166,51,198,2143,774
1981,ILCPD00,Chicago,IL,3012703,25609,877,1255,7359,16118
1981,OHCIP00,Cincinnati,OH,383441,3892,43,289,1804,1756
1981,OHCLP00,Cleveland,OH,573145,12429,233,621,3754,7821
1981,OHCOP00,Columbus,OH,562896,5263,91,396,1420,3356
1981,TXDPD00,Dallas,TX,937273,12749,298,1121,5928,5402
1981,CODPD00,Denver,CO,503695,5085,100,471,2111,2403
1981,MI82349,Detroit,MI,1193805,23176,502,1229,6648,14797
1981,TX07102,ElPaso,TX,442677,3510,35,205,2399,871
1981,VA02901,FairfaxCounty,VA,579696,934,14,99,288,533
1981,TX22012,FortWorth,TX,398482,4946,113,435,2086,2312
1981,CA01005,Fresno,CA,221129,2158,33,155,868,1102
1981,HI00200,Honolulu,HI,773331,1965,40,265,340,1320
1981,TXHPD00,Houston,TX,1621897,10274,497,967,1917,6893
1981,INIPD00,Indianapolis,IN,461820,4539,65,400,1880,2194
1981,FL01602,Jacksonville,FL,575157,5634,89,410,2795,2340
1981,MOKPD00,KansasCity,MO,450211,7714,115,429,3935,3235
1981,NV00201,LasVegas,NV,406915,4648,106,310,1454,2778
1981,CA01941,LongBeach,CA,366405,4579,74,307,1270,2928
1981,CA01900,LosAngelesCounty,CA,1047260,12059,183,664,6956,4256
1981,CA01942,LosAngeles,CA,3031090,52818,879,2666,21121,28152
1981,KY05680,Louisville,KY,,,,,,
1981,TNMPD00,Memphis,TN,654096,7056,133,760,2071,4092
1981,AZ00717,Mesa,AZ,153941,741,1,51,546,143
1981,FL01300,Miami-DadeCounty,FL,822971,12755,254,570,6405,5526
1981,FL01306,Miami,FL,356734,11211,210,382,4423,6196
1981,WIMPD00,Milwaukee,WI,641715,3424,71,290,1257,1806
1981,MN02711,Minneapolis,MN,372784,3883,28,367,1192,2296
1981,MD01604,MontgomeryCounty,MD,527903,1716,12,156,676,872
1981,TN01901,Nashville,TN,458430,3087,79,363,1051,1594
1981,NY02900,NassauCounty,NY,1054349,1708,27,37,421,1223
1981,LANPD00,NewOrleans,LA,571771,8121,217,453,2501,4950
1981,NY03030,NewYorkCity,NY,7070429,156946,1826,3862,43783,107475
1981,NJNPD00,Newark,NJ,332746,12320,161,598,3783,7778
1981,CA00109,Oakland,CA,347736,7036,118,430,2652,3836
1981,OK05506,OklahomaCity,OK,414523,4128,65,336,2236,1491
1981,NB02802,Omaha,NE,322883,1583,28,186,470,899
1981,FL04804,Orlando,FL,135812,2373,25,154,1309,885
1981,PAPEP00,Philadelphia,PA,1686834,17616,362,936,5502,10816
1981,AZ00723,Phoenix,AZ,794983,6319,96,408,3119,2696
1981,PAPPD00,Pittsburgh,PA,425632,5983,49,213,1433,4288
1981,OR02602,Portland,OR,369518,6452,38,403,2939,3072
1981,MD01721,PrinceGeorge'sCounty,MD,564424,5571,58,371,1797,3345
1981,NC09201,Raleigh,NC,151155,719,11,56,364,288
1981,CA03404,Sacramento,CA,281854,3535,53,228,1421,1833
1981,UT01803,SaltLakeCity,UT,169383,1268,14,137,530,587
1981,TXSPD00,SanAntonio,TX,820591,4651,185,376,2255,1835
1981,CA03711,SanDiego,CA,898109,6594,94,559,2618,3323
1981,CA03801,SanFrancisco,CA,692092,12011,126,672,3827,7386
1981,CA04313,SanJose,CA,644823,4122,68,465,1519,2070
1981,WASPD00,Seattle,WA,503697,5414,59,485,2526,2344
1981,MOSPD00,St.Louis,MO,454166,10364,265,413,4321,5365
1981,NY05101,SuffolkCounty,NY,1164699,1663,21,91,731,820
1981,FL02902,Tampa,FL,285530,5674,69,409,2882,2314
1981,AZ01003,Tucson,AZ,340985,2810,28,163,1747,872
1981,OK07205,Tulsa,OK,367234,2678,47,247,1435,949
1981,VA12800,VirginiaBeach,VA,265704,606,12,93,266,235
1981,DCMPD00,Washington,DC,636000,14468,223,414,3432,10399
1981,KS08703,Wichita,KS,282465,1729,43,202,668,816
1981,,UnitedStates,,1361820,22520,,,,
1982,NM00101,Albuquerque,NM,344962,2659,26,199,1508,926
1982,TX22001,Arlington,TX,173821,607,7,67,342,191
1982,GAAPD00,Atlanta,GA,441103,10486,152,613,5722,3999
1982,CO00101,Aurora,CO,167408,1406,10,76,967,353
1982,TX22701,Austin,TX,370331,1532,57,235,605,635
1982,MD00301,BaltimoreCounty,MD,662646,6539,33,165,5103,1238
1982,MDBPD00,Baltimore,MD,798175,16683,227,550,6559,9347
1982,MA01301,Boston,MA,567758,10970,93,366,3980,6531
1982,NY01401,Buffalo,NY,360493,3557,42,247,1615,1653
1982,NC06001,Charlotte,NC,320119,4100,48,198,2864,990
1982,ILCPD00,Chicago,IL,3010862,26404,668,1112,8317,16307
1982,OHCIP00,Cincinnati,OH,383975,3757,52,285,1831,1589
1982,OHCLP00,Cleveland,OH,573944,9386,195,628,3267,5296
1982,OHCOP00,Columbus,OH,563680,4590,92,332,1659,2507
1982,TXDPD00,Dallas,TX,970624,13053,306,1105,5947,5695
1982,CODPD00,Denver,CO,517638,4935,68,516,1965,2386
1982,MI82349,Detroit,MI,1181868,23746,513,1167,6029,16037
1982,TX07102,ElPaso,TX,458429,3922,41,219,2730,932
1982,VA02901,FairfaxCounty,VA,586631,966,10,91,344,521
1982,TX22012,FortWorth,TX,412661,4901,103,470,2095,2233
1982,CA01005,Fresno,CA,226300,2182,33,155,782,1212
1982,HI00200,Honolulu,HI,785181,2151,25,269,400,1457
1982,TXHPD00,Houston,TX,1679607,17801,678,1270,3461,12392
1982,INIPD00,Indianapolis,IN,462657,4341,69,387,1892,1993
1982,FL01602,Jacksonville,FL,590957,5643,83,422,2986,2152
1982,MOKPD00,KansasCity,MO,451397,6729,93,376,3504,2756
1982,NV00201,LasVegas,NV,424252,4470,88,286,1357,2739
1982,CA01941,LongBeach,CA,374974,4498,68,277,1275,2878
1982,CA01900,LosAngelesCounty,CA,1071752,11870,158,649,6971,4092
1982,CA01942,LosAngeles,CA,3101979,53957,849,2706,20373,30029
1982,KY05680,Louisville,KY,,,,,,
1982,TNMPD00,Memphis,TN,659913,7609,122,713,2370,4404
1982,AZ00717,Mesa,AZ,157634,705,3,40,533,129
1982,FL01300,Miami-DadeCounty,FL,843210,12088,216,492,6249,5131
1982,FL01306,Miami,FL,365506,9963,190,349,4301,5123
1982,WIMPD00,Milwaukee,WI,645231,3593,62,194,1250,2087
1982,MN02711,Minneapolis,MN,376704,4247,36,314,1314,2583
1982,MD01604,MontgomeryCounty,MD,528399,1719,19,166,852,682
1982,TN01901,Nashville,TN,462507,3248,67,321,1198,1662
1982,NY02900,NassauCounty,NY,1058247,1685,20,39,487,1139
1982,LANPD00,NewOrleans,LA,579338,8604,233,488,2777,5106
1982,NY03030,NewYorkCity,NY,7096559,143943,1668,3547,42784,95944
1982,NJNPD00,Newark,NJ,334414,10704,117,489,3705,6393
1982,CA00109,Oakland,CA,355868,6609,94,441,2880,3194
1982,OK05506,OklahomaCity,OK,425093,4286,89,386,2010,1801
1982,NB02802,Omaha,NE,324936,2450,20,175,1512,743
1982,FL04804,Orlando,FL,139152,2662,34,160,1659,809
1982,PAPEP00,Philadelphia,PA,1687556,17511,332,839,5736,10604
1982,AZ00723,Phoenix,AZ,814054,5431,95,431,2503,2402
1982,PAPPD00,Pittsburgh,PA,425814,5391,51,236,1263,3841
1982,OR02602,Portland,OR,369796,6484,36,392,3245,2811
1982,MD01721,PrinceGeorge'sCounty,MD,564955,5053,67,346,1958,2682
1982,NC09201,Raleigh,NC,152882,886,20,62,482,322
1982,CA03404,Sacramento,CA,288446,2988,43,191,1211,1543
1982,UT01803,SaltLakeCity,UT,173630,1279,11,124,488,656
1982,TXSPD00,SanAntonio,TX,849791,5905,190,400,3120,2195
1982,CA03711,SanDiego,CA,919113,5835,72,428,2193,3142
1982,CA03801,SanFrancisco,CA,708278,11615,111,594,3757,7153
1982,CA04313,SanJose,CA,659903,3616,37,430,1448,1701
1982,WASPD00,Seattle,WA,507643,5120,31,435,2383,2271
1982,MOSPD00,St.Louis,MO,455362,10069,226,316,4628,4899
1982,NY05101,SuffolkCounty,NY,1169000,2081,27,115,937,1002
1982,FL02902,Tampa,FL,292551,5736,59,411,3424,1842
1982,AZ01003,Tucson,AZ,349165,2925,31,236,1748,910
1982,OK07205,Tulsa,OK,376599,2704,31,228,1395,1050
1982,VA12800,VirginiaBeach,VA,268887,646,15,97,276,258
1982,DCMPD00,Washington,DC,631000,13397,194,421,3645,9137
1982,KS08703,Wichita,KS,285665,1695,31,197,790,677
1982,,UnitedStates,,1322390,21010,,,,
1983,NM00101,Albuquerque,NM,355163,2954,24,206,1815,909
1983,TX22001,Arlington,TX,178871,585,7,75,317,186
1983,GAAPD00,Atlanta,GA,448635,9326,141,619,5014,3552
1983,CO00101,Aurora,CO,172575,1706,12,65,1296,333
1983,TX22701,Austin,TX,381091,1534,58,240,571,665
1983,MD00301,BaltimoreCounty,MD,668705,6012,34,148,4570,1260
1983,MDBPD00,Baltimore,MD,805527,16132,201,497,6267,9167
1983,MA01301,Boston,MA,566551,11365,90,367,4195,6713
1983,NY01401,Buffalo,NY,360656,3297,43,297,1547,1410
1983,NC06001,Charlotte,NC,323704,4267,44,258,2863,1102
1983,ILCPD00,Chicago,IL,3021203,39776,729,2246,13330,23471
1983,OHCIP00,Cincinnati,OH,382373,3339,27,308,1603,1401
1983,OHCLP00,Cleveland,OH,571827,7798,148,716,2819,4115
1983,OHCOP00,Columbus,OH,561328,4197,74,324,1392,2407
1983,TXDPD00,Dallas,TX,998827,11478,268,891,5405,4914
1983,CODPD00,Denver,CO,533732,4379,78,430,1947,1924
1983,MI82349,Detroit,MI,1176968,25527,580,1514,6511,16922
1983,TX07102,ElPaso,TX,471749,4275,33,177,3200,865
1983,VA02901,FairfaxCounty,VA,592933,794,13,68,349,364
1983,TX22012,FortWorth,TX,424651,5104,112,454,2518,2020
1983,CA01005,Fresno,CA,230418,1913,32,172,725,984
1983,HI00200,Honolulu,HI,808092,2136,45,249,599,1243
1983,TXHPD00,Houston,TX,1728783,15919,561,1179,3909,10270
1983,INIPD00,Indianapolis,IN,463455,4139,56,376,1886,1821
1983,FL01602,Jacksonville,FL,605934,5670,82,411,2889,2288
1983,MOKPD00,KansasCity,MO,453128,7452,106,425,4045,2876
1983,NV00201,LasVegas,NV,429080,3564,74,244,1261,1985
1983,CA01941,LongBeach,CA,381798,4679,60,246,1272,3101
1983,CA01900,LosAngelesCounty,CA,1084868,11493,156,581,6819,3937
1983,CA01942,LosAngeles,CA,3158688,53435,820,2494,20878,29243
1983,KY05680,Louisville,KY,,,,,,
1983,TNMPD00,Memphis,TN,664883,7564,127,763,2181,4493
1983,AZ00717,Mesa,AZ,163310,798,8,36,604,150
1983,FL01300,Miami-DadeCounty,FL,864762,11795,179,457,6359,4800
1983,FL01306,Miami,FL,374769,9784,144,365,4556,4719
1983,WIMPD00,Milwaukee,WI,643473,3720,51,235,1236,2198
1983,MN02711,Minneapolis,MN,377850,3487,16,316,1154,2001
1983,MD01604,MontgomeryCounty,MD,533230,1449,17,124,683,625
1983,TN01901,Nashville,TN,465887,3289,81,324,1171,1713
1983,NY02900,NassauCounty,NY,1058726,1493,31,54,457,951
1983,LANPD00,NewOrleans,LA,589508,8048,210,536,2752,4550
1983,NY03030,NewYorkCity,NY,7100063,132653,1622,3662,43326,84043
1983,NJNPD00,Newark,NJ,336016,9327,112,553,3375,5287
1983,CA00109,Oakland,CA,362344,6777,98,478,2912,3289
1983,OK05506,OklahomaCity,OK,441281,4685,61,533,2174,1917
1983,NB02802,Omaha,NE,327276,2390,27,157,1584,622
1983,FL04804,Orlando,FL,142678,2215,14,141,1292,768
1983,PAPEP00,Philadelphia,PA,1692364,16973,311,822,5096,10744
1983,AZ00723,Phoenix,AZ,843415,5270,83,499,2717,1971
1983,PAPPD00,Pittsburgh,PA,426890,5605,42,214,1151,4198
1983,OR02602,Portland,OR,371706,6879,36,377,3502,2964
1983,MD01721,PrinceGeorge'sCounty,MD,570120,4817,56,304,2004,2453
1983,NC09201,Raleigh,NC,154482,879,12,46,532,289
1983,CA03404,Sacramento,CA,293695,3080,52,217,1258,1553
1983,UT01803,SaltLakeCity,UT,180892,1163,14,128,498,523
1983,TXSPD00,SanAntonio,TX,874483,5327,165,519,2240,2403
1983,CA03711,SanDiego,CA,935840,5451,77,395,2429,2550
1983,CA03801,SanFrancisco,CA,721168,10117,83,539,3550,5945
1983,CA04313,SanJose,CA,671913,3460,48,447,1504,1461
1983,WASPD00,Seattle,WA,514319,4818,61,434,2291,2032
1983,MOSPD00,St.Louis,MO,457262,8461,152,323,4146,3840
1983,NY05101,SuffolkCounty,NY,1169529,2259,26,151,1099,983
1983,FL02902,Tampa,FL,299965,5053,58,288,3178,1529
1983,AZ01003,Tucson,AZ,361739,2776,26,253,1731,766
1983,OK07205,Tulsa,OK,391101,2404,35,193,1208,968
1983,VA12800,VirginiaBeach,VA,271775,587,11,73,251,252
1983,DCMPD00,Washington,DC,623000,11933,183,406,3646,7698
1983,KS08703,Wichita,KS,287807,1385,26,161,664,534
1983,,UnitedStates,,1258087,19308,,,,
1984,NM00101,Albuquerque,NM,356366,3615,28,210,2162,1215
1984,TX22001,Arlington,TX,191475,765,13,93,459,200
1984,GAAPD00,Atlanta,GA,442951,10525,135,632,5729,4029
1984,CO00101,Aurora,CO,191159,1822,13,95,1397,317
1984,TX22701,Austin,TX,385237,1648,59,264,557,768
1984,MD00301,BaltimoreCounty,MD,671586,6111,28,171,4830,1082
1984,MDBPD00,Baltimore,MD,788604,15581,215,564,6800,8002
1984,MA01301,Boston,MA,565192,10557,82,460,4476,5539
1984,NY01401,Buffalo,NY,352015,3316,35,278,1617,1386
1984,NC06001,Charlotte,NC,331992,4431,54,243,2990,1144
1984,ILCPD00,Chicago,IL,3012524,60579,741,2883,28420,28535
1984,OHCIP00,Cincinnati,OH,378800,3447,36,367,1712,1332
1984,OHCLP00,Cleveland,OH,556931,7332,156,733,2353,4090
1984,OHCOP00,Columbus,OH,568609,4352,62,394,1598,2298
1984,TXDPD00,Dallas,TX,987696,12110,294,1022,5953,4841
1984,CODPD00,Denver,CO,524171,4100,82,427,1910,1681
1984,MI82349,Detroit,MI,1133647,26567,514,1519,6182,18352
1984,TX07102,ElPaso,TX,465748,3730,24,175,2481,1050
1984,VA02901,FairfaxCounty,VA,626134,868,16,61,347,444
1984,TX22012,FortWorth,TX,420050,5452,119,467,2786,2080
1984,CA01005,Fresno,CA,254649,1994,34,134,760,1066
1984,HI00200,Honolulu,HI,810772,1950,25,255,553,1117
1984,TXHPD00,Houston,TX,1805783,15155,473,1269,4256,9157
1984,INIPD00,Indianapolis,IN,471622,4366,49,324,2151,1842
1984,FL01602,Jacksonville,FL,582421,6228,103,587,3404,2134
1984,MOKPD00,KansasCity,MO,450489,7167,88,372,4267,2440
1984,NV00201,LasVegas,NV,438264,3309,67,245,1230,1767
1984,CA01941,LongBeach,CA,386421,4243,41,242,1369,2591
1984,CA01900,LosAngelesCounty,CA,1078849,10898,176,489,6402,3831
1984,CA01942,LosAngeles,CA,3144256,51442,759,2347,21013,27323
1984,KY05680,Louisville,KY,,,,,,
1984,TNMPD00,Memphis,TN,654666,9158,113,794,3488,4763
1984,AZ00717,Mesa,AZ,181287,871,6,56,682,127
1984,FL01300,Miami-DadeCounty,FL,883352,13052,171,439,7883,4559
1984,FL01306,Miami,FL,400646,10928,170,273,4780,5705
1984,WIMPD00,Milwaukee,WI,632458,3456,44,292,1249,1871
1984,MN02711,Minneapolis,MN,370866,3883,27,392,1724,1740
1984,MD01604,MontgomeryCounty,MD,549800,1540,14,137,798,591
1984,TN01901,Nashville,TN,475744,3104,72,410,1184,1438
1984,NY02900,NassauCounty,NY,1057700,1923,34,67,771,1051
1984,LANPD00,NewOrleans,LA,576071,8687,214,555,3213,4705
1984,NY03030,NewYorkCity,NY,7167121,132292,1450,3829,47472,79541
1984,NJNPD00,Newark,NJ,324961,8580,87,589,3244,4660
1984,CA00109,Oakland,CA,358566,6388,115,426,2677,3170
1984,OK05506,OklahomaCity,OK,439249,4259,65,516,2075,1603
1984,NB02802,Omaha,NE,357790,2410,24,202,1654,530
1984,FL04804,Orlando,FL,140541,2387,18,146,1421,802
1984,PAPEP00,Philadelphia,PA,1667545,15599,263,937,5034,9365
1984,AZ00723,Phoenix,AZ,870279,6372,101,525,3640,2106
1984,PAPPD00,Pittsburgh,PA,415475,4564,47,224,1081,3212
1984,OR02602,Portland,OR,367055,7408,34,370,3962,3042
1984,MD01721,PrinceGeorge'sCounty,MD,574838,4700,39,345,2222,2094
1984,NC09201,Raleigh,NC,158028,947,8,47,586,306
1984,CA03404,Sacramento,CA,300248,3252,45,248,1314,1645
1984,UT01803,SaltLakeCity,UT,173136,1088,8,98,492,490
1984,TXSPD00,SanAntonio,TX,857070,5388,160,745,1826,2657
1984,CA03711,SanDiego,CA,952933,5931,103,393,2819,2616
1984,CA03801,SanFrancisco,CA,719559,9372,73,495,3582,5222
1984,CA04313,SanJose,CA,685792,3295,48,421,1651,1175
1984,WASPD00,Seattle,WA,497598,5553,50,448,2669,2386
1984,MOSPD00,St.Louis,MO,442528,7729,128,349,4140,3112
1984,NY05101,SuffolkCounty,NY,1175588,1650,25,93,782,750
1984,FL02902,Tampa,FL,289355,5852,52,277,3680,1843
1984,AZ01003,Tucson,AZ,372146,2959,25,282,1843,809
1984,OK07205,Tulsa,OK,385394,2619,30,246,1439,904
1984,VA12800,VirginiaBeach,VA,290678,618,13,118,252,235
1984,DCMPD00,Washington,DC,623000,10725,175,366,4097,6087
1984,KS08703,Wichita,KS,291555,1328,12,207,658,451
1984,,UnitedStates,,1273282,18692,,,,
1985,NM00101,Albuquerque,NM,357051,4105,42,238,2578,1247
1985,TX22001,Arlington,TX,218931,1110,18,105,688,299
1985,GAAPD00,Atlanta,GA,436214,11610,145,683,5990,4792
1985,CO00101,Aurora,CO,198033,2250,10,89,1717,434
1985,TX22701,Austin,TX,406469,2363,52,489,746,1076
1985,MD00301,BaltimoreCounty,MD,679708,6775,24,179,5491,1081
1985,MDBPD00,Baltimore,MD,771097,15498,213,592,6922,7771
1985,MA01301,Boston,MA,573131,11887,87,532,5036,6232
1985,NY01401,Buffalo,NY,339890,3411,31,291,1699,1390
1985,NC06001,Charlotte,NC,335690,4575,56,226,3172,1121
1985,ILCPD00,Chicago,IL,2998841,60011,666,3357,29096,26892
1985,OHCIP00,Cincinnati,OH,370198,3275,45,360,1628,1242
1985,OHCLP00,Cleveland,OH,546126,6580,131,745,2205,3499
1985,OHCOP00,Columbus,OH,565682,4392,72,406,1770,2144
1985,TXDPD00,Dallas,TX,997467,14364,301,1149,6863,6051
1985,CODPD00,Denver,CO,513048,4252,72,418,1845,1917
1985,MI82349,Detroit,MI,1090581,25904,635,1575,6925,16769
1985,TX07102,ElPaso,TX,474870,3662,22,181,2466,993
1985,VA02901,FairfaxCounty,VA,651037,889,4,57,317,511
1985,TX22012,FortWorth,TX,424449,6352,128,483,3121,2620
1985,CA01005,Fresno,CA,275125,2311,46,178,854,1233
1985,HI00200,Honolulu,HI,817083,1801,36,248,552,965
1985,TXHPD00,Houston,TX,1746375,16461,457,1711,4704,9589
1985,INIPD00,Indianapolis,IN,471656,4622,59,346,2422,1795
1985,FL01602,Jacksonville,FL,601007,7301,90,705,3813,2693
1985,MOKPD00,KansasCity,MO,444942,8012,91,424,4851,2646
1985,NV00201,LasVegas,NV,456749,3624,57,278,1534,1755
1985,CA01941,LongBeach,CA,389728,4134,63,235,1431,2405
1985,CA01900,LosAngelesCounty,CA,1074561,10624,164,520,6118,3822
1985,CA01942,LosAngeles,CA,3186459,52832,777,2318,21799,27938
1985,KY05680,Louisville,KY,,,,,,
1985,TNMPD00,Memphis,TN,654626,9738,122,903,3697,5016
1985,AZ00717,Mesa,AZ,202450,1121,8,70,887,156
1985,FL01300,Miami-DadeCounty,FL,859660,13064,177,548,7735,4604
1985,FL01306,Miami,FL,385892,11186,131,284,5003,5768
1985,WIMPD00,Milwaukee,WI,621931,4056,68,390,1512,2086
1985,MN02711,Minneapolis,MN,361021,5135,29,419,2361,2326
1985,MD01604,MontgomeryCounty,MD,573982,1645,12,114,844,675
1985,TN01901,Nashville,TN,481286,3376,81,348,1359,1588
1985,NY02900,NassauCounty,NY,1067327,1771,18,86,667,1000
1985,LANPD00,NewOrleans,LA,561364,8222,152,451,3477,4142
1985,NY03030,NewYorkCity,NY,7183984,135152,1384,3880,50356,79532
1985,NJNPD00,Newark,NJ,316356,9736,117,594,3705,5320
1985,CA00109,Oakland,CA,362095,6703,95,531,2761,3316
1985,OK05506,OklahomaCity,OK,443575,4328,61,485,2197,1585
1985,NB02802,Omaha,NE,362883,2498,24,214,1669,591
1985,FL04804,Orlando,FL,142025,2931,24,154,1851,902
1985,PAPEP00,Philadelphia,PA,1640102,16209,273,1021,5534,9381
1985,AZ00723,Phoenix,AZ,890746,7521,89,635,4372,2425
1985,PAPPD00,Pittsburgh,PA,400969,4353,34,188,1115,3016
1985,OR02602,Portland,OR,367571,8634,43,469,4614,3508
1985,MD01721,PrinceGeorge'sCounty,MD,574412,5055,43,340,2461,2211
1985,NC09201,Raleigh,NC,171814,1035,13,57,658,307
1985,CA03404,Sacramento,CA,312944,3681,39,209,1350,2083
1985,UT01803,SaltLakeCity,UT,164216,1083,14,99,524,446
1985,TXSPD00,SanAntonio,TX,862878,5393,180,824,1706,2683
1985,CA03711,SanDiego,CA,988284,6250,96,338,2754,3062
1985,CA03801,SanFrancisco,CA,733456,9502,85,512,3794,5111
1985,CA04313,SanJose,CA,706062,3470,55,415,1763,1237
1985,WASPD00,Seattle,WA,495190,6523,61,441,3178,2843
1985,MOSPD00,St.Louis,MO,431109,8642,169,384,4953,3136
1985,NY05101,SuffolkCounty,NY,1194000,2630,32,146,1271,1181
1985,FL02902,Tampa,FL,285280,6855,70,288,3840,2657
1985,AZ01003,Tucson,AZ,381473,3713,32,297,2333,1051
1985,OK07205,Tulsa,OK,374875,2902,33,268,1805,796
1985,VA12800,VirginiaBeach,VA,312584,550,17,98,230,205
1985,DCMPD00,Washington,DC,626000,10171,147,337,4457,5230
1985,KS08703,Wichita,KS,284915,1672,26,249,698,699
1985,,UnitedStates,,1327767,18976,,,,
1986,NM00101,Albuquerque,NM,364196,4292,49,247,2748,1248
1986,TX22001,Arlington,TX,223106,1450,22,120,790,518
1986,GAAPD00,Atlanta,GA,445617,13162,186,681,6867,5428
1986,CO00101,Aurora,CO,200189,2868,11,120,2157,580
1986,TX22701,Austin,TX,414220,2667,48,388,1107,1124
1986,MD00301,BaltimoreCounty,MD,690668,6792,31,192,5185,1384
1986,MDBPD00,Baltimore,MD,783542,15229,240,660,6340,7989
1986,MA01301,Boston,MA,574107,12395,105,516,5549,6225
1986,NY01401,Buffalo,NY,339685,3755,35,281,1906,1533
1986,NC06001,Charlotte,NC,339767,5487,53,305,3675,1454
1986,ILCPD00,Chicago,IL,3003105,68909,754,3708,33529,30918
1986,OHCIP00,Cincinnati,OH,370482,3340,46,291,1787,1216
1986,OHCLP00,Cleveland,OH,546544,7115,124,773,2520,3698
1986,OHCOP00,Columbus,OH,566115,5148,78,550,2265,2255
1986,TXDPD00,Dallas,TX,1016488,19275,347,1255,8384,9289
1986,CODPD00,Denver,CO,518625,4650,91,424,2036,2099
1986,MI82349,Detroit,MI,1096947,27277,648,1351,8857,16421
1986,TX07102,ElPaso,TX,483925,4734,46,198,3451,1039
1986,VA02901,FairfaxCounty,VA,658583,964,14,69,386,495
1986,TX22012,FortWorth,TX,432542,7870,200,559,3738,3373
1986,CA01005,Fresno,CA,281554,3426,53,241,1816,1316
1986,HI00200,Honolulu,HI,823306,2076,46,241,737,1052
1986,TXHPD00,Houston,TX,1779677,20576,408,1524,7718,10926
1986,INIPD00,Indianapolis,IN,470591,4307,63,438,2235,1571
1986,FL01602,Jacksonville,FL,616668,8003,119,618,4281,2985
1986,MOKPD00,KansasCity,MO,448237,9673,116,460,5655,3442
1986,NV00201,LasVegas,NV,463158,3947,75,323,1616,1933
1986,CA01941,LongBeach,CA,398983,4839,62,220,1783,2774
1986,CA01900,LosAngelesCounty,CA,1061016,11499,170,472,7459,3398
1986,CA01942,LosAngeles,CA,3260856,66378,834,2330,33284,29930
1986,KY05680,Louisville,KY,,,,,,
1986,TNMPD00,Memphis,TN,660255,10477,161,919,3578,5819
1986,AZ00717,Mesa,AZ,210702,1208,11,117,841,239
1986,FL01300,Miami-DadeCounty,FL,901784,14934,162,589,8385,5798
1986,FL01306,Miami,FL,396374,11676,148,221,5540,5767
1986,WIMPD00,Milwaukee,WI,623278,6135,83,444,3401,2207
1986,MN02711,Minneapolis,MN,362845,5959,44,492,2622,2801
1986,MD01604,MontgomeryCounty,MD,583337,1630,9,139,834,648
1986,TN01901,Nashville,TN,470906,4218,93,410,1762,1953
1986,NY02900,NassauCounty,NY,1063822,1978,19,86,867,1006
1986,LANPD00,NewOrleans,LA,563927,9165,197,456,3347,5165
1986,NY03030,NewYorkCity,NY,7179609,143251,1582,3536,57306,80827
1986,NJNPD00,Newark,NJ,318801,10160,113,589,3994,5464
1986,CA00109,Oakland,CA,370556,6985,129,538,2531,3787
1986,OK05506,OklahomaCity,OK,444119,4239,60,425,2270,1484
1986,NB02802,Omaha,NE,332368,2726,30,225,1844,627
1986,FL04804,Orlando,FL,145882,3416,14,172,2001,1229
1986,PAPEP00,Philadelphia,PA,1645144,17207,343,1086,6131,9647
1986,AZ00723,Phoenix,AZ,927055,9238,122,567,5577,2972
1986,PAPPD00,Pittsburgh,PA,402204,4707,47,253,1154,3253
1986,OR02602,Portland,OR,368439,8804,46,438,4433,3887
1986,MD01721,PrinceGeorge'sCounty,MD,588222,5294,47,396,2735,2116
1986,NC09201,Raleigh,NC,173901,1163,16,76,732,339
1986,CA03404,Sacramento,CA,320256,4238,70,258,1696,2214
1986,UT01803,SaltLakeCity,UT,166182,1246,20,107,613,506
1986,TXSPD00,SanAntonio,TX,879332,6237,162,805,2008,3262
1986,CA03711,SanDiego,CA,1011376,8522,102,391,4044,3985
1986,CA03801,SanFrancisco,CA,750544,9506,114,492,3815,5085
1986,CA04313,SanJose,CA,722560,4020,39,430,2425,1126
1986,WASPD00,Seattle,WA,501279,6790,50,443,3505,2792
1986,MOSPD00,St.Louis,MO,434298,9889,195,373,5995,3326
1986,NY05101,SuffolkCounty,NY,1190985,2595,30,136,1241,1188
1986,FL02902,Tampa,FL,293030,8147,79,375,4181,3512
1986,AZ01003,Tucson,AZ,397023,3644,41,251,2310,1042
1986,OK07205,Tulsa,OK,375335,3295,40,272,2125,858
1986,VA12800,VirginiaBeach,VA,316959,736,25,85,290,336
1986,DCMPD00,Washington,DC,626000,9422,194,328,4181,4719
1986,KS08703,Wichita,KS,286163,1531,23,261,661,586
1986,,UnitedStates,,1489169,20613,,,,
1987,NM00101,Albuquerque,NM,371756,3845,48,211,2599,987
1987,TX22001,Arlington,TX,251372,1412,18,92,791,511
1987,GAAPD00,Atlanta,GA,429953,12893,207,636,6950,5100
1987,CO00101,Aurora,CO,219945,2700,20,118,2038,524
1987,TX22701,Austin,TX,469542,2313,39,284,1005,985
1987,MD00301,BaltimoreCounty,MD,681068,5544,32,199,3897,1416
1987,MDBPD00,Baltimore,MD,764893,14295,226,595,6008,7466
1987,MA01301,Boston,MA,575882,11954,76,550,5920,5408
1987,NY01401,Buffalo,NY,325787,3555,35,268,1700,1552
1987,NC06001,Charlotte,NC,356596,5992,52,308,4146,1486
1987,ILCPD00,Chicago,IL,3018338,68368,689,3692,34172,29815
